timestamp,score
1777735434.731739,1.0
1777735436.9250507,1.0
1777735439.1215572,1.0
1777735441.3374515,1.0
1777735443.5315254,1.0
1777735445.7308805,1.0
1777735447.950658,1.0
1777735450.138496,1.0
1777735452.3419154,1.0
1777735454.5416303,1.0
1777735456.7619982,1.0
1777735458.9518092,1.0
1777735461.1552215,1.0
1777735463.3725135,1.0
1777735465.56155,1.0
1777735467.7650375,1.0
1777735469.9765425,1.0
1777735472.2019303,1.0
1777735474.4181252,1.0
1777735476.605603,1.0
1777735478.8878937,1.0
1777735481.0750556,1.0
1777735483.2771142,1.0
1777735485.496665,1.0
1777735487.6846933,1.0
1777735489.886239,1.0
1777735492.0988312,1.0
1777735494.2871299,1.0
1777735496.4900217,1.0
1777735498.7044916,1.0
1777735500.8916757,1.0
1777735503.098403,1.0
1777735505.3015428,1.0
1777735507.514796,1.0
1777735509.7060711,1.0
1777735511.919392,1.0
1777735514.1326404,1.0
1777735516.326961,1.0
1777735518.536075,1.0
1777735520.7567093,1.0
1777735522.9474885,1.0
1777735525.1530263,1.0
1777735527.3683171,1.0
1777735529.5553958,1.0
1777735531.7596724,1.0
1777735533.985534,1.0
1777735536.1754043,1.0
1777735538.3826327,1.0
1777735540.5991507,1.0
1777735542.7866461,1.0
1777735544.9933095,1.0
1777735547.363605,1.0
1777735549.5834546,1.0
1777735551.7788968,1.0
1777735553.979666,1.0
1777735556.2082107,1.0
1777735558.4039764,1.0
1777735560.613236,1.0
1777735562.80521,1.0
1777735565.0047953,1.0
1777735567.2291925,1.0
1777735569.4179275,1.0
1777735571.6238608,1.0
1777735573.8442402,1.0
1777735576.0331638,1.0
1777735578.2351067,1.0
1777735580.451815,1.0
1777735582.6433609,1.0
1777735584.8519127,1.0
1777735587.0517392,1.0
1777735589.2669532,1.0
1777735591.4619277,1.0
1777735593.6671705,1.0
1777735595.8848112,1.0
1777735598.0772605,1.0
1777735600.30354,1.0
1777735602.4948332,1.0
1777735604.6939037,1.0
1777735606.8981566,1.0
1777735609.1129587,1.0
1777735611.3052037,1.0
1777735613.5349755,1.0
1777735615.7812543,1.0
1777735617.9966972,1.0
1777735620.1859438,1.0
1777735622.3896499,1.0
1777735624.5996895,1.0
1777735626.7948675,1.0
1777735628.9993043,1.0
1777735631.220426,1.0
1777735633.4260142,1.0
1777735635.6378384,1.0
1777735637.8321178,1.0
1777735640.036376,1.0
1777735642.2515812,1.0
1777735644.4809794,1.0
1777735646.6969244,1.0
1777735648.8877127,1.0
1777735651.087603,1.0
1777735653.314197,1.0
1777735655.502854,1.0
1777735657.7130816,1.0
1777735659.9343972,1.0
1777735662.1374142,1.0
1777735664.3363473,1.0
1777735666.5530632,1.0
1777735668.7438304,1.0
1777735670.9452796,1.0
1777735673.1690412,1.0
1777735675.355783,1.0
1777735677.5920951,1.0
1777735679.807859,1.0
1777735681.9990065,1.0
1777735684.1990328,1.0
1777735686.4145446,1.0
1777735688.6096609,1.0
1777735690.8274877,1.0
1777735693.0460002,1.0
1777735695.2389574,1.0
1777735697.4389951,1.0
1777735699.658879,1.0
1777735701.854982,1.0
1777735704.054895,1.0
1777735706.2895098,1.0
1777735708.476875,1.0
1777735710.6806922,1.0
1777735712.9252224,1.0
1777735715.1155005,1.0
1777735717.3187773,1.0
1777735719.5379272,1.0
1777735721.7318268,1.0
1777735723.9366996,1.0
1777735726.1558263,1.0
1777735728.3457322,1.0
1777735730.5460627,1.0
1777735732.760881,1.0
1777735734.961661,1.0
1777735737.171536,1.0
1777735739.3866642,1.0
1777735741.5740006,1.0
1777735743.777583,1.0
1777735746.0054328,1.0
1777735748.1939504,1.0
1777735750.415562,1.0
1777735752.6294074,1.0
1777735754.8176222,1.0
1777735757.0215561,1.0
1777735759.2231734,1.0
1777735761.4206736,1.0
1777735763.6241848,1.0
1777735765.8458755,1.0
1777735768.0370126,1.0
1777735770.243646,1.0
1777735772.4679294,1.0
1777735774.661008,1.0
1777735776.861938,1.0
1777735779.0779727,1.0
1777735781.267385,1.0
1777735783.4853477,1.0
1777735785.6951375,1.0
1777735787.8872983,1.0
1777735790.0922735,1.0
1777735792.3053076,1.0
1777735794.4948123,1.0
1777735796.6934748,1.0
1777735798.9046278,1.0
1777735801.0977683,1.0
1777735803.2961493,1.0
1777735805.5867422,1.0
1777735807.782531,1.0
1777735810.1004782,1.0
1777735812.3074179,1.0
1777735814.5202942,1.0
1777735816.718658,1.0
1777735818.923578,1.0
1777735821.1419044,1.0
1777735823.3359618,1.0
1777735825.5404599,1.0
1777735827.7617116,1.0
1777735829.9527187,1.0
1777735832.1512113,1.0
1777735834.3712156,1.0
1777735836.5594213,1.0
1777735838.7663631,1.0
1777735840.9792852,1.0
1777735843.1717517,1.0
1777735845.3734057,1.0
1777735847.5824668,1.0
1777735849.778791,1.0
1777735851.9813926,1.0
1777735854.195237,1.0
1777735856.3862376,1.0
1777735858.5860229,1.0
1777735860.809819,1.0
1777735862.998656,1.0
1777735865.2007537,1.0
1777735867.4296286,1.0
1777735869.6211514,1.0
1777735871.8259196,1.0
1777735874.0416517,1.0
1777735876.229044,1.0
1777735878.434185,1.0
1777735880.6622703,1.0
1777735882.8529775,1.0
1777735885.058748,1.0
1777735887.2811947,1.0
1777735889.4701562,1.0
1777735891.6748517,1.0
1777735893.9051821,1.0
1777735896.1147697,1.0
1777735898.3336248,1.0
1777735900.5327063,1.0
1777735902.733858,1.0
1777735904.9520626,1.0
1777735907.1386106,1.0
1777735909.342433,1.0
1777735911.5556004,1.0
1777735913.7493086,1.0
1777735915.9599361,1.0
1777735918.173066,1.0
1777735920.3673782,1.0
1777735922.56867,1.0
1777735924.77375,1.0
1777735926.9959946,1.0
1777735929.1831214,1.0
1777735931.3869216,1.0
1777735933.6042213,1.0
1777735935.8008652,1.0
1777735938.0014381,1.0
1777735940.211805,1.0
1777735942.4010937,1.0
1777735944.6045978,1.0
1777735946.8072934,1.0
1777735949.022725,1.0
1777735951.2084672,1.0
1777735953.4142253,1.0
1777735955.6235657,1.0
1777735957.8211577,1.0
1777735960.0222347,1.0
1777735962.2349658,1.0
1777735964.4213564,1.0
1777735966.6280282,1.0
1777735968.8582003,1.0
1777735971.0503392,1.0
1777735973.2577782,1.0
1777735975.471774,1.0
1777735977.660302,1.0
1777735979.8632963,1.0
1777735982.0888295,1.0
1777735984.2845013,1.0
1777735986.493088,1.0
1777735988.7191045,1.0
1777735990.911107,1.0
1777735993.116736,1.0
1777735995.328688,1.0
1777735997.5205774,1.0
1777735999.7247186,1.0
1777736001.9374132,1.0
1777736004.1267128,1.0
1777736006.3308423,1.0
1777736008.5452266,1.0
1777736010.7415361,1.0
1777736012.9595032,1.0
1777736015.1609488,1.0
1777736017.354128,1.0
1777736019.5672097,1.0
1777736021.7533593,1.0
1777736023.9563897,1.0
1777736026.2346756,1.0
1777736028.438577,1.0
1777736030.6599004,1.0
1777736032.8510568,1.0
1777736035.0560994,1.0
1777736037.2731893,1.0
1777736039.46219,1.0
1777736041.6789796,1.0
1777736043.8935573,1.0
1777736046.081265,1.0
1777736048.2876246,1.0
1777736050.503864,1.0
1777736052.6908123,1.0
1777736054.896937,1.0
1777736057.1109564,1.0
1777736059.2988014,1.0
1777736061.5012937,1.0
1777736063.7267313,1.0
1777736065.9137707,1.0
1777736068.1221228,1.0
1777736070.3551576,1.0
1777736072.547058,1.0
1777736074.7521064,1.0
1777736076.9643967,1.0
1777736079.1520138,1.0
1777736081.3544662,1.0
1777736083.5694587,1.0
1777736085.7585084,1.0
1777736087.9619699,1.0
1777736090.173957,1.0
1777736092.3665078,1.0
1777736094.5693688,1.0
1777736096.7827666,1.0
1777736098.969142,1.0
1777736101.17551,1.0
1777736103.3848135,1.0
1777736105.5767493,1.0
1777736107.7763476,1.0
1777736109.9935212,1.0
1777736112.1863744,1.0
1777736114.3880959,1.0
1777736116.6113636,1.0
1777736118.7995489,1.0
1777736121.0031512,1.0
1777736123.220902,1.0
1777736125.410879,1.0
1777736127.6302047,1.0
1777736129.8416865,1.0
1777736132.0279558,1.0
1777736134.2555256,1.0
1777736136.4743276,1.0
1777736138.6630197,1.0
1777736140.866711,1.0
1777736143.0811179,1.0
1777736145.2688587,1.0
1777736147.475637,1.0
1777736149.684775,1.0
1777736151.8798747,1.0
1777736154.0791476,1.0
1777736156.324469,1.0
1777736158.516729,1.0
1777736160.7159505,1.0
1777736162.9317608,1.0
1777736165.1241302,1.0
1777736167.3265111,1.0
1777736169.540131,1.0
1777736171.7256863,1.0
1777736173.928491,1.0
1777736176.1386058,1.0
1777736178.328111,1.0
1777736180.536911,1.0
1777736182.7550964,1.0
1777736184.9445493,1.0
1777736187.1485622,1.0
1777736189.365791,1.0
1777736191.6693766,1.0
1777736193.891398,1.0
1777736196.0868683,1.0
1777736198.2878444,1.0
1777736200.4986625,1.0
1777736202.6875098,1.0
1777736204.8868828,1.0
1777736207.1022692,1.0
1777736209.2943141,1.0
1777736211.5044944,1.0
1777736213.7235157,1.0
1777736215.92932,1.0
1777736218.13436,1.0
1777736220.351744,1.0
1777736222.5417316,1.0
1777736224.7428548,1.0
1777736226.9553397,1.0
1777736229.1464837,1.0
1777736231.3569715,1.0
1777736233.5734122,1.0
1777736235.764098,1.0
1777736237.9668775,1.0
1777736240.1854305,1.0
1777736242.389848,1.0
1777736244.5927749,1.0
1777736246.8009264,1.0
1777736248.9883282,1.0
1777736251.1899118,1.0
1777736253.40582,1.0
1777736255.6393065,1.0
1777736257.854773,1.0
1777736260.0462966,1.0
1777736262.2519379,1.0
1777736264.4652083,1.0
1777736266.658798,1.0
1777736268.8724368,1.0
1777736271.0872223,1.0
1777736273.27771,1.0
1777736275.4815772,1.0
1777736277.6934319,1.0
1777736279.8846042,1.0
1777736282.0852416,1.0
1777736284.3014326,1.0
1777736286.4883137,1.0
1777736288.6909616,1.0
1777736290.906058,1.0
1777736293.0929327,1.0
1777736295.2995043,1.0
1777736297.5117204,1.0
1777736299.7138896,1.0
1777736301.9151838,1.0
1777736304.129114,1.0
1777736306.3219337,1.0
1777736308.520684,1.0
1777736310.734197,1.0
1777736312.9295073,1.0
1777736315.1295688,1.0
1777736317.3488445,1.0
1777736319.6430454,1.0
1777736321.8596396,1.0
1777736324.049788,1.0
1777736326.251578,1.0
1777736328.6605716,1.0
1777736330.8767838,1.0
1777736333.0645976,1.0
1777736335.2658865,1.0
1777736337.4819672,1.0
1777736339.6690624,1.0
1777736341.8754506,1.0
1777736344.087022,1.0
1777736346.2775495,1.0
1777736348.479105,1.0
1777736350.6984763,1.0
1777736352.9336061,1.0
1777736355.1464214,1.0
1777736357.3351104,1.0
1777736359.5375767,1.0
1777736361.7500856,1.0
1777736363.9429908,1.0
1777736366.1480217,1.0
1777736368.360215,1.0
1777736370.5518293,1.0
1777736372.759929,1.0
1777736374.9822326,1.0
1777736377.1804433,1.0
1777736379.3833995,1.0
1777736381.6170692,1.0
1777736383.8088827,1.0
1777736386.0075383,1.0
1777736388.231497,1.0
1777736390.4192164,1.0
1777736392.620832,1.0
1777736394.8342834,1.0
1777736397.0389872,1.0
1777736399.2432976,1.0
1777736401.459822,1.0
1777736403.6518397,1.0
1777736405.8526304,1.0
1777736408.0662374,1.0
1777736410.2562122,1.0
1777736412.482916,1.0
1777736414.693975,1.0
1777736416.9829805,1.0
1777736419.2047737,1.0
1777736421.3929412,1.0
1777736423.6024404,1.0
1777736425.817725,1.0
1777736428.0082672,1.0
1777736430.2131753,1.0
1777736432.4326851,1.0
1777736434.6217136,1.0
1777736436.823026,1.0
1777736439.0488963,1.0
1777736441.2385783,1.0
1777736443.4401035,1.0
1777736445.6486716,1.0
1777736447.8400278,1.0
1777736450.062098,1.0
1777736452.2678292,1.0
1777736454.4736059,1.0
1777736456.686787,1.0
1777736458.8826253,1.0
1777736461.084694,1.0
1777736463.296202,1.0
1777736465.4871426,1.0
1777736467.6888604,1.0
1777736469.9062386,1.0
1777736472.0956278,1.0
1777736474.2943347,1.0
1777736476.5159519,1.0
1777736478.7060473,1.0
1777736480.9099903,1.0
1777736483.1319478,1.0
1777736485.3237226,1.0
1777736487.5271068,1.0
1777736489.7372446,1.0
1777736491.9259663,1.0
1777736494.1313627,1.0
1777736496.3541942,1.0
1777736498.5484934,1.0
1777736500.7513063,1.0
1777736503.0588355,1.0
1777736505.2593622,1.0
1777736507.4713614,1.0
1777736509.6630764,1.0
1777736511.8668745,1.0
1777736514.0839028,1.0
1777736516.2761135,1.0
1777736518.4749606,1.0
1777736520.6873014,1.0
1777736522.8777654,1.0
1777736525.082269,1.0
1777736527.313219,1.0
1777736529.5029023,1.0
1777736531.705784,1.0
1777736533.917513,1.0
1777736536.1046548,1.0
1777736538.3124974,1.0
1777736540.5243888,1.0
1777736542.7158985,1.0
1777736544.919022,1.0
1777736547.2153566,1.0
1777736549.4159503,1.0
1777736551.6304603,1.0
1777736553.8319461,1.0
1777736556.034224,1.0
1777736558.2430644,1.0
1777736560.4400697,1.0
1777736562.645994,1.0
1777736564.8586035,1.0
1777736567.0701199,1.0
1777736569.2928648,1.0
1777736571.4855657,1.0
1777736573.6863015,1.0
1777736575.8984542,1.0
1777736578.0911307,1.0
1777736580.2961168,1.0
1777736582.5066462,1.0
1777736584.6986187,1.0
1777736586.9011707,1.0
1777736589.113875,1.0
1777736591.308969,1.0
1777736593.5233505,1.0
1777736595.7409263,1.0
1777736597.9276667,1.0
1777736600.1321287,1.0
1777736602.3484216,1.0
1777736604.5370193,1.0
1777736606.739366,1.0
1777736608.9550245,1.0
1777736611.1462715,1.0
1777736613.3665862,1.0
1777736615.5777934,1.0
1777736617.7701035,1.0
1777736619.9635828,1.0
1777736622.1803436,1.0
1777736624.378366,1.0
1777736626.581454,1.0
1777736628.8438718,1.0
1777736631.0308514,1.0
1777736633.2458773,1.0
1777736635.4401395,1.0
1777736637.6408033,1.0
1777736639.8548245,1.0
1777736642.092027,1.0
1777736644.307998,1.0
1777736646.498808,1.0
1777736648.6985338,1.0
1777736650.9289289,1.0
1777736653.1174202,1.0
1777736655.3162851,1.0
1777736657.536382,1.0
1777736659.7244682,1.0
1777736661.9274228,1.0
1777736664.1419973,1.0
1777736666.3372166,1.0
1777736668.5395527,1.0
1777736670.7590015,1.0
1777736672.9613085,1.0
1777736675.167877,1.0
1777736677.3841982,1.0
1777736679.576422,1.0
1777736681.7747889,1.0
1777736683.9956317,1.0
1777736686.1895626,1.0
1777736688.3899846,1.0
1777736690.6079657,1.0
1777736692.7969074,1.0
1777736694.9971192,1.0
1777736697.240212,1.0
1777736699.4290843,1.0
1777736701.6308272,1.0
1777736703.8439503,1.0
1777736706.0572882,1.0
1777736708.2625694,1.0
1777736710.4635434,1.0
1777736712.6893191,1.0
1777736714.8823438,1.0
1777736717.089195,1.0
1777736719.3057363,1.0
1777736721.502032,1.0
1777736723.7217839,1.0
1777736725.9491382,1.0
1777736728.140297,1.0
1777736730.3394225,1.0
1777736732.5648675,1.0
1777736734.7617993,1.0
1777736736.9629579,1.0
1777736739.1875775,1.0
1777736741.37609,1.0
1777736743.5873728,1.0
1777736745.816596,1.0
1777736748.007252,1.0
1777736750.2139924,1.0
1777736752.4236796,1.0
1777736754.6147742,1.0
1777736756.8199933,1.0
1777736759.0475304,1.0
1777736761.2348044,1.0
1777736763.4375477,1.0
1777736765.654586,1.0
1777736767.847508,1.0
1777736770.0488348,1.0
1777736772.259901,1.0
1777736774.4488528,1.0
1777736776.6991863,1.0
1777736778.9065948,1.0
1777736781.4955497,1.0
1777736783.72391,1.0
1777736785.9919817,1.0
1777736788.1809044,1.0
1777736790.390673,1.0
1777736792.5901825,1.0
1777736794.7953784,1.0
1777736797.0200202,1.0
1777736799.2077246,1.0
1777736801.4082258,1.0
1777736803.6285865,1.0
1777736805.8151166,1.0
1777736808.0286436,1.0
1777736810.244298,1.0
1777736812.4387336,1.0
1777736814.6402051,1.0
1777736816.853015,1.0
1777736819.046329,1.0
1777736821.2468364,1.0
1777736823.466723,1.0
1777736825.6569073,1.0
1777736827.8697512,1.0
1777736830.084746,1.0
1777736832.275904,1.0
1777736834.4764862,1.0
1777736836.692697,1.0
1777736838.88487,1.0
1777736841.0838284,1.0
1777736843.3066046,1.0
1777736845.493963,1.0
1777736847.699411,1.0
1777736849.9149892,1.0
1777736852.101004,1.0
1777736854.30472,1.0
1777736856.5195007,1.0
1777736858.7275498,1.0
1777736860.9294198,1.0
1777736863.1471586,1.0
1777736865.3369658,1.0
1777736867.535014,1.0
1777736869.7625258,1.0
1777736871.952683,1.0
1777736874.1570568,1.0
1777736876.3826613,1.0
1777736878.5736294,1.0
1777736880.7744877,1.0
1777736882.99173,1.0
1777736885.1839147,1.0
1777736887.382499,1.0
1777736889.6113193,1.0
1777736891.8008528,1.0
1777736894.0008888,1.0
1777736896.22018,1.0
1777736898.411115,1.0
1777736900.610001,1.0
1777736902.828799,1.0
1777736905.0170026,1.0
1777736907.2588153,1.0
1777736909.4503682,1.0
1777736911.6560435,1.0
1777736913.8697076,1.0
1777736916.0625076,1.0
1777736918.268276,1.0
1777736920.4789982,1.0
1777736922.6732953,1.0
1777736924.8745575,1.0
1777736927.0926435,1.0
1777736929.2827108,1.0
1777736931.4803338,1.0
1777736933.6956897,1.0
1777736935.8839388,1.0
1777736938.0870793,1.0
1777736940.2977545,1.0
1777736942.483889,1.0
1777736944.6779687,1.0
1777736946.8912454,1.0
1777736949.0843642,1.0
1777736951.2964764,1.0
1777736953.5148807,1.0
1777736955.703567,1.0
1777736957.9068344,1.0
1777736960.1052325,1.0
1777736962.3188255,1.0
1777736964.5120177,1.0
1777736966.719144,1.0
1777736968.9616883,1.0
1777736971.147562,1.0
1777736973.3546093,1.0
1777736975.5681562,1.0
1777736977.7623565,1.0
1777736979.9659495,1.0
1777736982.1817923,1.0
1777736984.3753328,1.0
1777736986.5852525,1.0
1777736988.802233,1.0
1777736991.011469,1.0
1777736993.2294064,1.0
1777736995.423865,1.0
1777736997.6396823,1.0
1777736999.8386316,1.0
1777737002.0277476,1.0
1777737004.2411366,1.0
1777737006.4323661,1.0
1777737008.6355827,1.0
1777737010.857296,1.0
1777737013.043082,1.0
1777737015.2464428,1.0
1777737017.4643397,1.0
1777737019.649568,1.0
1777737021.853748,1.0
1777737024.0668545,1.0
1777737026.257456,1.0
1777737028.4629726,1.0
1777737030.6628146,1.0
1777737032.884707,1.0
1777737035.0706835,1.0
1777737037.2804017,1.0
1777737039.489772,1.0
1777737041.6759717,1.0
1777737043.8767083,1.0
1777737046.0930657,1.0
1777737048.2797813,1.0
1777737050.4866712,1.0
1777737052.7014036,1.0
1777737054.8929925,1.0
1777737057.1017797,1.0
1777737059.3325958,1.0
1777737061.5193152,1.0
1777737063.7236795,1.0
1777737065.9321692,1.0
1777737068.125086,1.0
1777737070.334271,1.0
1777737072.5322452,1.0
1777737074.734914,1.0
1777737076.9341471,1.0
1777737079.1566875,1.0
1777737081.3442752,1.0
1777737083.548501,1.0
1777737085.7620213,1.0
1777737087.959148,1.0
1777737090.1649675,1.0
1777737092.3769774,1.0
1777737094.5784059,1.0
1777737096.783444,1.0
1777737099.0008433,1.0
1777737101.187304,1.0
1777737103.3861606,1.0
1777737105.606399,1.0
1777737107.7979836,1.0
1777737109.9977055,1.0
1777737112.22295,1.0
1777737114.4192972,1.0
1777737116.6189284,1.0
1777737118.8363051,1.0
1777737121.0243168,1.0
1777737123.227641,1.0
1777737125.4413137,1.0
1777737127.634756,1.0
1777737129.8341074,1.0
1777737132.0462468,1.0
1777737134.2412267,1.0
1777737136.450427,1.0
1777737138.6640847,1.0
1777737140.8557568,1.0
1777737143.0549583,1.0
1777737145.2694404,1.0
1777737147.4609616,1.0
1777737149.6597736,1.0
1777737151.8849545,1.0
1777737154.0794408,1.0
1777737156.2892625,1.0
1777737158.5013843,1.0
1777737160.7007852,1.0
1777737162.904424,1.0
1777737165.123318,1.0
1777737167.3122673,1.0
1777737169.5157275,1.0
1777737171.7254157,1.0
1777737173.920896,1.0
1777737176.120872,1.0
1777737178.3338354,1.0
1777737180.5278096,1.0
1777737182.73277,1.0
1777737184.9464986,1.0
1777737187.136766,1.0
1777737189.3557827,1.0
1777737191.5761557,1.0
1777737193.7838912,1.0
1777737195.983764,1.0
1777737198.1964915,1.0
1777737200.4004097,1.0
1777737202.5993774,1.0
1777737204.8147316,1.0
1777737207.0059645,1.0
1777737209.2115705,1.0
1777737211.4250112,1.0
1777737213.6162188,1.0
1777737215.82665,1.0
1777737218.035621,1.0
1777737220.2220337,1.0
1777737222.425444,1.0
1777737224.6439452,1.0
1777737226.832845,1.0
1777737229.0427618,1.0
1777737231.256532,1.0
1777737233.448157,1.0
1777737235.655977,1.0
1777737237.8803806,1.0
1777737240.080114,1.0
1777737242.2800524,1.0
1777737244.4948165,1.0
1777737246.684426,1.0
1777737248.887162,1.0
1777737251.114848,1.0
1777737253.3058512,1.0
1777737255.5109966,1.0
1777737257.7251117,1.0
1777737259.9115822,1.0
1777737262.1241856,1.0
1777737264.3360171,1.0
1777737266.5286052,1.0
1777737268.7324517,1.0
1777737270.9316745,1.0
1777737273.1602042,1.0
1777737275.3501382,1.0
1777737277.5494766,1.0
1777737279.769455,1.0
1777737281.9560094,1.0
1777737284.1554117,1.0
1777737286.3842497,1.0
1777737288.5720332,1.0
1777737290.776695,1.0
1777737292.9764593,1.0
1777737295.1926804,1.0
1777737297.396789,1.0
1777737299.6010952,1.0
1777737301.8149645,1.0
1777737304.004933,1.0
1777737306.206735,1.0
1777737308.4208918,1.0
1777737310.6128883,1.0
1777737312.8122618,1.0
1777737315.0155892,1.0
1777737317.2302725,1.0
1777737319.4230623,1.0
1777737321.630452,1.0
1777737323.8406065,1.0
1777737326.0314014,1.0
1777737328.235375,1.0
1777737330.4451296,1.0
1777737332.6412816,1.0
1777737334.843138,1.0
1777737337.0554824,1.0
1777737339.2484107,1.0
1777737341.456174,1.0
1777737343.6675568,1.0
1777737345.8634472,1.0
1777737348.0671608,1.0
1777737350.279628,1.0
1777737352.4847493,1.0
1777737354.7031486,1.0
1777737356.9013557,1.0
1777737359.1107442,1.0
1777737361.3221326,1.0
1777737363.5155017,1.0
1777737365.715153,1.0
1777737367.930849,1.0
1777737370.1257172,1.0
1777737372.325596,1.0
1777737374.5304842,1.0
1777737376.742394,1.0
1777737378.9345582,1.0
1777737381.1338472,1.0
1777737383.3526063,1.0
1777737385.5514197,1.0
1777737387.7589698,1.0
1777737389.9749663,1.0
1777737392.1705189,1.0
1777737394.3655736,1.0
1777737396.5790226,1.0
1777737398.7675908,1.0
1777737400.9665031,1.0
1777737403.1977963,1.0
1777737405.393018,1.0
1777737407.5935414,1.0
1777737409.8335276,1.0
1777737412.0240686,1.0
1777737414.2367775,1.0
1777737416.4361513,1.0
1777737418.6431155,1.0
1777737420.861824,1.0
1777737423.0492744,1.0
1777737425.248083,1.0
1777737427.4675539,1.0
1777737429.657082,1.0
1777737431.8549874,1.0
1777737434.0733335,1.0
1777737436.2617173,1.0
1777737438.4680848,1.0
1777737440.6792958,1.0
1777737442.868721,1.0
1777737445.0844727,1.0
1777737447.3064966,1.0
1777737449.4952643,1.0
1777737451.730034,1.0
1777737453.919678,1.0
1777737456.1240299,1.0
1777737458.3504279,1.0
1777737460.5359323,1.0
1777737462.7432487,1.0
1777737464.9638755,1.0
1777737467.1513295,1.0
1777737469.3621068,1.0
1777737471.5797184,1.0
1777737473.7666092,1.0
1777737475.972453,1.0
1777737478.1905346,1.0
1777737480.3910484,1.0
1777737482.683235,1.0
1777737484.877271,1.0
1777737487.0764973,1.0
1777737489.3644886,1.0
1777737491.5603714,1.0
1777737493.774751,1.0
1777737495.9664657,1.0
1777737498.1768258,1.0
1777737500.3857195,1.0
1777737502.5794847,1.0
1777737504.7895792,1.0
1777737507.010761,1.0
1777737509.2025683,1.0
1777737511.4100363,1.0
1777737513.635906,1.0
1777737515.8361974,1.0
1777737518.0360475,1.0
1777737520.248457,1.0
1777737522.4386282,1.0
1777737524.647289,1.0
1777737526.8638635,1.0
1777737529.056139,1.0
1777737531.2630627,1.0
1777737533.478472,1.0
1777737535.6698468,1.0
1777737537.8717728,1.0
1777737540.08335,1.0
1777737542.2783704,1.0
1777737544.4778364,1.0
1777737546.7023764,1.0
1777737549.0518026,1.0
1777737551.243559,1.0
1777737553.4650059,1.0
1777737555.6557133,1.0
1777737557.8574297,1.0
1777737560.0718172,1.0
1777737562.2572126,1.0
1777737564.4630563,1.0
1777737566.6777976,1.0
1777737568.874463,1.0
1777737571.0736308,1.0
1777737573.2899034,1.0
1777737575.5141268,1.0
1777737577.703926,1.0
1777737579.9054844,1.0
1777737582.1186926,1.0
1777737584.3106313,1.0
1777737586.5085125,1.0
1777737588.7252796,1.0
1777737590.9172606,1.0
1777737593.1197948,1.0
1777737595.32527,1.0
1777737597.5359228,1.0
1777737599.7306566,1.0
1777737601.9321,1.0
1777737604.157627,1.0
1777737606.3633153,1.0
1777737609.1867843,1.0
1777737611.631615,1.0
1777737613.9547732,1.0
1777737616.157256,1.0
1777737618.3701403,1.0
1777737620.5607915,1.0
1777737622.7543764,1.0
1777737624.9631693,1.0
1777737627.155675,1.0
1777737629.3684688,1.0
1777737631.577504,1.0
1777737633.7794173,1.0
1777737635.984748,1.0
1777737638.1963396,1.0
1777737640.381784,1.0
1777737642.5909617,1.0
1777737644.8064475,1.0
1777737647.047988,1.0
1777737649.5993357,1.0
1777737651.8221562,1.0
1777737654.0348575,1.0
1777737656.2258854,1.0
